latitude,longitude,date
39.02341,-90.40184,2008-05-23
42.075,-88.53872,1984-11-17
42.1551,-88.2886,2011-02-03
41.207,-88.01345,2011-07-02
41.625,-88.4375,2006-06-21
41.61575,-88.4586,2012-01-05
41.12409,-90.16382,2014-09-05
41.295,-88.595,1983-07-23
41.26155,-89.03049,1985-07-06
41.30374,-88.95451,1986-01-01
41.42741,-88.71402,1987-07-11
41.29663,-88.60814,2011-02-24
41.42396,-88.71103,2011-07-18
41.4209,-88.706,2011-10-20
41.29077,-88.66103,2012-11-09
41.3224,-88.92,2014-10-10
41.29601,-88.60679,2015-08-12
41.33,-88.55,1979-06-09
38.3778,-88.07554,2000-03-15
39.8213,-88.1676,1964-11-07
39.09109,-87.80624,2007-01-06
38.567,-89.341,2007-10-27
39.40458,-87.7313,2013-01-16
39.5075,-89.3469,2008-05-05
40.04505,-90.1498,2004-11-14
40.06831,-90.15218,2021-11-27
40.26916,-88.1033,1975-10-11
39.5075,-89.3469,2008-09-28
41.9586,-87.8574,1967-08-15
42.1295,-88.1577,1968-09-28
41.53346,-87.75156,2010-08-14
41.63243,-87.76622,2010-11-02
41.84136,-87.83285,2010-11-16
41.63243,-87.76622,2011-09-07
41.63039,-87.86476,2012-05-29
41.53346,-87.75156,2012-12-20
41.4811,-87.5321,2014-05-12
41.63289,-87.79683,2014-05-14
41.7173,-87.8617,2014-07-11
41.7627,-87.7714,2015-01-19
41.53887,-87.62597,2016-03-14
41.67433,-87.84415,2017-01-22
38.893,-87.869,2014-03-20
38.87531,-87.90503,2014-05-12
40.19732,-88.724,2009-06-27
41.89011,-88.18031,2011-01-04
38.98,-89.136,1975-12-15
39.0,-89.0,1998-09-26
37.91,-88.929,1979-08-17
37.92017,-88.98228,2009-08-06
38.1038,-88.99181,2012-05-14
37.88755,-88.98393,2013-11-24
40.61182,-90.01651,1969-07-12
40.62288,-89.99328,1969-08-09
40.5332,-90.0594,1980-04-12
40.59904,-89.88347,1985-01-12
40.48724,-90.19624,1999-07-03
40.625,-90.3832,2005-07-15
40.5634,-89.95824,2008-12-27
40.63281,-89.99568,2009-09-15
40.63267,-90.28404,2010-01-05
40.5658,-90.0055,2010-10-17
41.3368,-88.562,2005-06-02
41.3368,-88.562,2005-06-10
41.33018,-88.53889,2009-06-24
38.92993,-90.53175,1968-05-04
38.946,-89.582,2006-10-16
39.93521,-89.88871,1972-10-29
38.01,-87.3203,1937-08-16
40.38335,-87.0796,2010-07-10
39.365,-85.8486,2005-01-23
38.73725,-85.84489,1992-10-20
37.83837,-87.13843,2008-09-20
38.1579,-87.41805,2006-07-02
38.6899,-86.25349,1997-08-01
39.4862,-86.161,1999-06-12
38.43235,-86.19055,2006-05-30
38.71342,-86.04386,2020-06-12
39.91682,-90.95499,2013-06-22
37.18404,-89.36896,2011-10-10
37.18404,-89.36896,2011-08-02
38.9241,-89.53419,2011-12-08
39.2949,-90.608,1998-05-15
39.72848,-86.93636,2006-08-01
41.062,-86.5945,2005-01-22
39.8679,-87.23335,1997-10-01
39.9347,-87.08955,2009-07-01
38.63472,-86.79333,2018-08-26
41.3382,-85.7037,2003-10-11
39.38,-86.11,2002-05-11
39.3579,-85.61,2005-01-21
39.01166,-86.57665,1979-11-01
39.32117,-86.46065,1988-11-30
39.04744,-86.38894,2006-10-01
39.02502,-86.49139,2009-10-22
39.3804,-86.4324,2011-07-09
38.12318,-86.64338,1981-06-15
40.9847,-86.911,2005-01-26
39.74356,-86.81714,2008-12-01
40.8179,-85.3532,1997-11-01
39.98705,-85.3149,1975-10-01
40.0403,-86.1084,1973-07-10
40.54919,-85.69739,1975-07-15
39.45697,-85.5481,1977-06-15
39.06565,-85.01295,1982-08-01
38.4191,-86.23506,2004-06-12
38.176,-95.3465,2017-04-17
39.2152,-86.05825,2006-07-06
39.2065,-86.22125,2012-05-01
39.17909,-86.3356,2015-08-08
39.24841,-86.33011,2020-05-09
39.17295,-84.971,1984-08-01
38.39027,-85.95914,2010-10-05
40.18,-86.1512,1973-09-08
38.02847,-85.57882,2001-07-15
40.74765,-85.57069,2002-07-01
37.3444,-97.1953,2003-11-15
39.072,-95.747,1978-07-08
37.64103,-97.40294,1975-11-15
39.1062,-99.26195,2014-11-14
39.1463,-96.8223,2001-01-18
38.1814,-97.56185,2009-04-15
37.56279,-98.42924,2012-06-29
39.7273,-97.34005,2011-05-05
38.76635,-95.70296,1984-08-15
37.44208,-95.35479,1975-10-01
38.62563,-96.44296,2009-08-10
37.192,-95.7455,1977-11-25
39.30595,-98.2833,2017-08-31
38.53062,-89.89167,1994-11-04
38.19744,-97.41755,2014-03-29
38.6234,-94.6837,1998-10-15
39.14519,-96.35309,2011-07-15
38.37558,-97.58336,2012-05-05
37.52947,-97.60829,1978-07-10
37.7715,-97.424,1998-05-24
37.40504,-97.4572,2011-04-01
39.06381,-95.74633,2005-04-26
37.0581,-97.3374,2005-01-27
39.3716,-94.9,2005-01-08
37.0504,-95.0802,1978-02-23
37.641,-98.12825,2000-10-14
38.5735,-94.477,2013-07-15
39.1441,-95.488,2005-02-26
39.33292,-95.84024,1960-01-01
39.1489,-96.9614,1980-07-20
38.9142,-95.2577,2005-01-26
38.3908,-95.6491,1974-11-09
37.274,-94.93115,1995-06-16
37.81005,-94.72448,1996-05-01
37.75972,-87.96917,1996-11-15
36.82806,-88.15556,1996-10-15
37.41098,-85.26247,1978-08-17
36.68937,-86.45915,2007-08-15
38.24361,-85.03827,2011-11-20
38.25861,-85.03827,2012-08-12
36.8066,-86.5549,2012-03-20
36.75139,-87.89472,2005-07-15
36.8216,-87.93167,2010-08-15
36.92799,-88.12511,2017-06-28
37.7684,-94.97862,2001-08-17
37.4253,-94.7844,1982-06-05
39.2305,-95.44415,2012-10-15
39.4045,-94.91451,2014-10-04
37.3901,-97.56253,2004-04-15
37.56215,-97.85428,2021-05-17
38.05703,-83.46259,2008-06-14
37.32355,-84.26856,2008-10-15
37.7764,-83.67952,1978-08-15
37.31413,-82.13403,1967-01-15
37.37814,-83.25562,1977-07-01
37.7755,-85.67188,1978-11-15
37.96027,-86.11702,2007-09-15
37.6095,-87.344,2006-07-12
36.66257,-84.33998,2003-02-20
38.51465,-83.83695,1980-10-07
37.83777,-82.43635,1950-07-01
36.8207,-88.41175,1990-04-15
37.81144,-83.08006,1972-09-30
37.57039,-84.28714,1973-08-01
36.89478,-87.02245,1972-10-01
37.55156,-84.50035,2009-08-31
37.05575,-86.98705,1991-07-01
36.91533,-86.73543,2014-06-18
37.75745,-84.10435,1983-09-15
37.53705,-84.2552,1993-07-01
37.30984,-84.20422,2014-09-22
38.63454,-83.80266,1980-11-05
38.33527,-83.41575,1982-08-08
36.40406,-84.23711,2014-09-26
37.689,-85.359,2006-07-12
37.2731,-83.49205,1986-07-01
37.49993,-82.353,1992-12-25
37.42701,-82.48093,1994-04-18
37.26532,-82.69576,1994-10-15
37.47975,-82.5183,2005-04-15
37.82708,-83.81139,2004-04-20
37.83438,-83.69043,2008-10-22
37.53918,-83.46014,2015-12-22
38.2592,-83.41507,2012-12-08
38.56277,-83.32354,2005-02-05
37.19822,-82.81679,2003-09-01
37.65805,-83.79678,2009-10-13
38.1078,-82.73412,1983-08-01
37.06226,-83.9769,1991-04-15
37.51867,-86.05289,2017-01-29
37.94235,-82.88309,1999-09-15
38.14415,-85.89175,1971-08-01
37.49582,-83.89224,2006-12-22
37.29395,-87.52757,1990-10-15
38.44148,-85.0016,1978-09-30
36.9265,-83.0452,1981-02-02
38.31738,-82.51773,1990-09-09
37.3817,-86.1358,1975-08-09
38.528,-84.588,2005-02-02
38.12912,-84.94009,1982-11-15
38.73854,-84.63702,2012-11-16
37.55379,-86.35931,2012-04-05
38.53082,-82.70584,1996-01-16
38.53187,-82.7989,2001-01-04
36.88494,-82.89404,1993-09-30
37.00633,-83.56467,2006-12-09
36.89771,-83.16293,2008-10-15
36.83193,-83.42429,2013-01-10
37.3141,-87.64487,2000-08-15
37.2402,-87.40585,2000-08-15
37.77591,-82.74628,2004-04-21
37.0787,-83.95846,2005-07-20
38.16205,-82.643,1995-08-01
38.02653,-82.83278,2003-07-03
38.06181,-82.69125,2003-08-16
38.02825,-82.83425,2005-02-09
38.11509,-82.70393,2010-04-13
38.03338,-82.44214,2012-01-04
38.05344,-82.5446,2015-10-21
38.195,-82.868,2018-10-20
37.22604,-82.74595,2010-03-26
38.45795,-83.9311,1980-10-11
38.0311,-83.1815,2018-10-18
37.64966,-87.01657,2007-05-01
37.34029,-87.89844,1997-10-01
37.89508,-84.1989,1976-08-01
37.3181,-84.92358,1953-10-01
38.33885,-82.89059,1983-01-15
38.63813,-85.00044,2010-01-14
37.28205,-83.21735,1984-01-14
38.42968,-82.64877,1998-08-15
36.7999,-83.66641,1958-12-31
37.1496,-86.0163,2005-02-04
36.9372,-88.9949,1993-01-20
37.95708,-84.97527,2005-01-09
36.772,-86.1425,2002-04-15
30.85052,-89.81163,1991-06-01
37.97699,-84.90234,2011-11-15
36.67311,-83.85683,1982-10-15
38.90649,-84.67017,1994-07-15
39.08002,-84.79574,2011-09-15
37.65522,-86.93743,2015-09-01
31.1458,-93.2512,1979-07-15
32.8057,-92.40895,1977-11-15
30.74715,-91.76733,2015-05-11
31.5831,-93.50845,2003-11-12
31.6498,-93.0887,1993-03-05
30.509,-90.6763,1997-01-04
31.6825,-92.3104,2000-04-05
30.2576,-92.6221,1972-10-14
29.5385,-90.593,1970-05-15
32.0131,-91.14448,1980-06-15
30.96745,-91.0955,2001-01-28
30.49905,-91.01565,1982-06-05
31.4871,-92.3309,1996-12-06
31.41787,-92.28034,2010-02-15
31.368,-92.422,2017-01-21
31.6825,-92.3104,2000-11-18
32.0199,-92.914,2005-12-22
31.1375,-92.4976,1977-07-15
31.3799,-92.37835,1978-07-15
31.40304,-92.46844,1980-10-15
31.3058,-92.4054,1981-06-01
31.3904,-92.3495,1985-07-01
31.4676,-92.2508,2000-08-22
31.60641,-93.4991,2018-07-15
31.14195,-93.2952,1980-07-05
32.7817,-93.9467,1987-11-15
31.08774,-91.84467,1925-10-14
30.8346,-92.64896,1980-11-15
42.32359,-72.43863,1998-04-02
42.64809,-72.91994,2015-04-20
41.60551,-70.97708,2009-05-17
41.73125,-70.48792,1977-12-15
39.21564,-77.4608,1994-08-15
39.06392,-77.2948,2014-03-15
39.64819,-78.32549,1989-05-15
42.7396,-73.21289,2015-09-05
42.07867,-73.38644,2015-09-11
42.34607,-73.16418,2015-11-06
42.08354,-73.47686,2016-02-28
42.63678,-73.16617,2016-04-30
41.74419,-70.95906,2010-07-06
42.12302,-72.89154,2000-10-01
42.08179,-72.82665,2011-08-14
42.30283,-72.53766,2020-08-26
42.12697,-70.97559,1979-07-13
42.17865,-70.75587,2000-11-25
41.83664,-70.89049,2009-11-17
42.09091,-71.42092,2013-06-25
41.85164,-70.95207,2015-04-09
30.1878,-90.8493,2000-10-23
39.50071,-79.23683,2022-11-02
38.63295,-75.80465,1999-04-15
44.6908,-69.3614,2016-01-30
46.1333,-68.8405,1970-11-15
44.78159,-68.2283,2020-11-12
45.04705,-70.99485,2016-07-26
44.34113,-70.61507,2020-09-26
44.32852,-70.68238,2022-08-01
45.04943,-68.63222,2020-10-19
39.01142,-76.53862,1972-08-15
38.81639,-76.54514,2005-09-14
39.11378,-76.811,2008-05-01
39.08414,-76.82731,2010-08-15
39.6946,-76.6691,2011-05-14
39.67183,-76.34047,1993-09-15
42.2375,-83.67,1974-07-30
45.964,-86.1437,1962-04-01
43.26806,-82.53083,1987-08-15
44.377,-84.4995,1968-11-15
45.40985,-83.85985,1967-05-17
43.103,-86.075,1994-07-16
45.0,-85.0,2011-11-05
43.857,-85.30701,1989-11-01
46.87111,-89.31389,2002-07-20
43.55,-86.325,1976-06-15
43.4245,-86.353,1979-07-15
43.45135,-85.12935,1986-09-01
43.235,-85.34194,2002-06-12
43.2725,-85.2515,2010-08-15
43.265,-84.94099,2012-06-15
43.38621,-84.88741,2017-10-28
45.0635,-83.9205,2009-06-15
44.94835,-84.165,2010-07-26
45.22039,-84.21035,2012-03-15
43.689,-86.376,2006-08-15
43.5345,-86.29,2000-06-15
43.674,-86.4565,2011-07-15
44.2055,-83.95399,2001-07-15
44.36434,-84.05358,2003-11-17
44.34035,-84.00156,2006-05-15
44.41835,-84.40335,2008-10-22
44.48875,-83.88607,2016-09-06
44.1305,-85.2165,2009-05-04
44.5256,-84.06493,1997-10-01
44.53665,-84.16389,2006-07-09
44.76,-84.12485,2008-10-12
44.565,-83.845,2008-11-18
44.59665,-84.0415,2010-10-09
44.68,-84.01165,2013-03-12
42.86361,-86.16861,2002-11-07
45.351,-83.4885,2003-07-15
44.4355,-84.7602,1980-08-12
44.29188,-84.72922,1999-04-14
44.17335,-84.6,2009-07-16
44.398,-84.4445,2011-11-14
44.41775,-84.5914,2013-02-05
43.39116,-82.53918,2020-08-01
46.34575,-85.95865,1977-01-01
46.3126,-86.5228,1993-06-07
46.18968,-85.97613,2002-09-15
45.9796,-86.0221,2006-07-11
46.159,-86.611,2007-06-01
46.19183,-86.21193,2010-08-15
43.41444,-83.18583,1999-02-15
42.15965,-83.55718,1999-06-19
42.285,-83.59014,2001-02-15
42.30472,-83.60472,2001-08-07
42.40611,-83.58,2004-03-27
42.36639,-83.86097,2004-08-31
42.43235,-84.2915,2011-07-14
43.60667,-85.27652,1982-09-15
44.1708,-86.10335,1962-11-15
45.91515,-84.87524,1979-06-01
46.52889,-85.49639,1972-02-25
41.93,-84.35389,1977-05-15
44.83369,-85.72845,2013-09-02
44.0559,-85.92196,2012-07-15
47.232,-88.16361,2001-11-15
43.153,-85.5995,1979-10-01
44.76665,-85.00165,2011-05-23
44.525,-85.075,2011-06-29
43.21,-85.41,2008-10-06
43.22,-85.68,2013-11-15
41.871,-84.2995,1978-07-15
42.068,-84.22701,1980-11-16
41.80832,-84.20835,1995-06-01
42.68505,-84.04025,1978-07-01
46.56725,-85.589,1986-07-01
46.71195,-85.38834,2005-07-15
46.01793,-84.72002,2015-05-10
46.22113,-85.77517,2022-02-23
44.38367,-86.19037,1984-10-01
44.4887,-85.93575,1995-11-15
44.22671,-86.10172,2009-11-15
44.25533,-85.9222,2012-04-05
46.09045,-87.48289,1990-10-01
46.61183,-87.73236,1991-08-01
46.47182,-87.42407,1996-07-14
46.60424,-87.46171,2002-11-15
46.52545,-87.5034,2004-01-22
46.34445,-87.3459,2007-01-19
44.091,-86.42896,2006-11-20
43.577,-85.293,2012-05-14
45.7457,-87.87157,2013-07-13
45.69347,-87.74364,2021-01-30
43.79834,-84.2114,1972-11-15
43.59611,-84.42722,1977-09-15
43.74,-84.58583,1997-11-15
41.972,-83.3595,2009-09-15
42.225,-85.6885,1974-03-15
46.10294,-88.45181,1960-10-31
43.1095,-84.9825,1983-08-15
43.94111,-83.27139,1965-07-15
41.79639,-84.4587,2003-05-01
44.66666,-85.79052,1982-06-25
46.25,-89.5,2012-07-15
43.87,-84.355,1996-10-01
45.9642,-87.3289,1982-10-01
44.7,-84.71,1973-05-01
46.37165,-84.91665,2011-02-21
44.82167,-84.47611,2000-07-15
46.01278,-86.81917,1986-07-15
45.87165,-87.02158,1997-10-13
45.74023,-87.09378,2001-07-16
45.78247,-87.326,2005-10-22
45.93311,-87.05026,2014-04-23
45.89259,-87.04828,2016-11-26
46.06728,-87.15701,2018-05-30
46.01398,-87.98718,1965-07-01
43.83165,-84.41335,2012-01-09
44.12,-84.50999,2013-04-06
46.3018,-89.91997,2016-08-15
44.64535,-85.77714,1984-02-11
44.685,-85.433,2008-12-03
44.71466,-85.44922,2012-12-26
41.9773,-84.7802,2006-04-11
41.78913,-84.53609,2014-09-05
44.2725,-83.89001,2013-04-11
44.49427,-83.40396,2016-11-14
44.42654,-83.37971,2017-10-05
46.2803,-88.7751,1996-11-17
43.5975,-84.66833,1990-10-20
42.20901,-84.53098,2000-09-01
42.17291,-84.10373,2011-11-19
42.39472,-85.60028,2002-05-26
45.33075,-85.23538,2008-06-15
42.323,-85.05965,1974-09-16
42.0288,-86.5153,1974-12-15
44.5976,-86.09081,1984-10-01
46.56913,-88.28403,1970-09-01
43.92736,-83.92834,2003-11-15
44.98276,-83.84937,1980-06-27
42.4637,-85.95915,2007-06-20
46.35503,-86.97,1944-07-01
44.6375,-83.51418,2003-11-07
46.50385,-95.11484,1992-08-15
45.95602,-94.87069,1989-04-22
45.8,-94.27725,2018-03-17
44.56215,-83.78585,2006-10-01
44.62,-83.62335,2011-05-19
44.68047,-83.61314,2013-07-31
44.56203,-83.45052,2018-06-27
46.4722,-86.5367,2007-06-14
45.1365,-83.5175,2011-11-03
46.5244,-88.16701,1971-07-15
44.62845,-85.86292,1985-05-15
44.51436,-85.82096,1998-08-10
44.73109,-86.11156,2010-08-01
41.77945,-85.99374,1993-02-07
42.19,-86.36,2012-06-10
42.3125,-84.7378,1979-10-18
41.80205,-85.84005,1969-07-01
45.1475,-84.425,2008-10-16
45.35665,-84.605,2009-07-17
45.31915,-84.30746,2013-01-08
48.52579,-96.28425,1978-11-04
47.1589,-94.83755,2008-06-21
46.73252,-94.68516,1975-10-01
43.80075,-92.36145,2002-05-19
46.78149,-93.81888,1978-09-01
48.0607,-90.58915,2007-03-11
46.69303,-92.49979,1977-09-03
46.65563,-92.3713,2022-10-07
47.3304,-94.1211,2006-06-06
46.67197,-94.80162,2008-08-11
47.39974,-94.41713,2011-08-11
46.06195,-90.0545,2013-08-18
43.80075,-92.36145,2005-10-08
47.52522,-93.25262,1970-11-01
47.49753,-93.61481,1999-09-15
47.323,-93.9137,2006-06-20
47.31732,-93.28008,2009-07-11
47.5,-93.0,2009-08-16
47.65885,-93.75745,2013-03-03
47.76524,-94.07877,2015-06-03
46.02361,-92.88618,2004-06-01
46.3725,-92.83521,2007-02-23
46.3666,-92.84309,2007-06-10
48.8572,-96.0073,2013-04-09
48.1784,-92.12065,1986-05-17
47.27147,-93.02428,2004-07-17
47.5754,-92.53,2006-11-10
47.51591,-92.6349,2009-10-18
48.13826,-92.2895,2011-08-22
47.4284,-92.01759,2012-09-03
48.1316,-92.296,2013-06-28
47.47025,-92.75357,2014-10-23
47.83334,-92.92708,2018-07-17
46.92417,-92.83774,2019-07-25
47.87965,-91.97748,2020-11-09
45.1836,-93.06226,2000-02-21
36.57869,-90.21339,2007-11-18
38.039,-90.7517,1956-10-15
37.85524,-94.11218,2011-11-22
37.5656,-92.1426,1977-03-15
36.66887,-93.29459,1994-08-23
36.67065,-93.65774,1975-07-15
36.87593,-89.86899,1986-01-14
37.718,-90.177,1976-04-10
38.73802,-90.53249,1976-10-20
37.40025,-90.23058,2012-10-15
37.9939,-93.8794,1977-08-15
38.655,-90.675,1976-08-01
37.2306,-91.30804,2006-06-18
37.236,-89.55949,1969-07-16
38.21285,-90.66216,1983-10-25
36.66708,-90.9525,1998-04-25
37.286,-89.6075,1994-11-11
36.469,-91.154,2012-05-16
38.0944,-93.5577,1982-07-15
37.5965,-90.4935,2017-04-13
38.69428,-90.52987,2005-10-15
37.8602,-90.0329,2000-05-31
36.63621,-93.31413,1981-08-01
36.73,-93.51,2004-11-21
36.71418,-93.25712,2006-03-17
36.3881,-93.1073,2009-03-09
36.39835,-93.14626,2013-10-15
36.72415,-93.11722,2018-02-12
37.27,-91.985,1990-10-19
37.8322,-95.32129,2012-02-22
37.84203,-94.6028,2012-09-18
37.91544,-94.32079,2012-09-21
37.84239,-94.60359,2012-10-24
38.11468,-91.06547,1989-11-18
37.18847,-90.52135,2010-05-25
37.0505,-90.277,2016-04-01
47.4914,-94.57375,1983-11-23
47.8764,-95.0168,2005-02-06
47.43842,-94.98708,2010-12-04
47.52413,-94.88525,2013-12-18
47.48271,-95.05023,2014-07-15
37.30427,-90.83465,2014-07-16
37.714,-92.173,1982-05-15
37.7664,-93.5395,2000-04-21
38.01223,-91.64719,2007-01-09
36.00565,-89.67815,1960-08-15
36.615,-92.425,2004-12-05
37.03575,-94.52888,2010-06-22
38.3085,-92.8254,2004-11-20
39.1405,-91.419,1976-09-01
36.9897,-89.25555,2016-08-01
38.305,-92.411,2004-12-05
40.57773,-93.64312,2015-04-24
36.50787,-94.2319,2009-09-25
36.51627,-94.60989,2010-09-12
38.1875,-92.337,2016-08-18
36.6,-91.2,1971-06-01
36.4504,-92.2428,2007-11-15
36.06055,-89.98725,1961-10-15
39.3735,-91.093,1972-07-15
39.445,-91.07,1973-04-04
39.29007,-91.09014,1991-03-31
37.54661,-93.41,2001-07-20
37.82861,-92.20055,1989-02-15
37.50983,-92.22327,2012-09-04
37.422,-91.578,2013-07-15
37.4504,-92.5415,2014-10-01
37.7925,-92.05,2017-07-08
39.20894,-94.2908,2012-11-15
37.05571,-90.89388,2015-10-11
39.8397,-91.6533,1997-06-15
37.5562,-90.2488,1986-05-31
39.83804,-93.6515,2021-06-11
37.11433,-93.71506,1977-09-01
39.1175,-93.4025,2003-07-11
38.21719,-90.50072,1989-01-14
39.04035,-94.16049,1991-10-19
36.97061,-92.09264,1967-07-30
38.46253,-93.91737,1998-11-20
40.39956,-94.02478,1979-08-01
37.07354,-93.13545,1988-06-01
38.441,-91.6284,1954-06-30
38.40685,-90.7,2002-10-09
36.8109,-92.3046,1980-10-27
37.02496,-92.11988,1982-11-15
36.94109,-92.7622,1986-08-14
36.7548,-92.1527,2004-11-19
37.79465,-90.79886,2005-08-25
38.203,-90.5545,2019-03-08
38.28,-91.6253,2003-04-11
37.0968,-93.4303,2002-08-09
37.3317,-93.614,2004-12-05
37.66643,-90.86792,2009-09-24
39.03445,-94.10855,2013-02-12
38.5229,-94.19245,2013-03-08
38.524,-94.1927,2013-05-19
38.5992,-94.1057,2013-06-07
38.99353,-94.22043,2014-03-05
39.00875,-94.30658,2016-05-05
38.521,-94.188,2020-08-08
37.18124,-94.47345,2008-01-22
38.22635,-90.39488,1999-04-15
38.4063,-90.7357,2009-11-24
38.45927,-90.55145,2015-02-15
39.30745,-94.59565,2013-04-27
37.19201,-93.73122,1991-11-15
37.117,-93.894,1997-07-19
36.589,-93.3945,1997-11-12
37.39315,-91.3012,1971-11-17
37.48743,-93.86594,1978-12-13
37.8597,-91.432,1977-08-15
38.437,-92.408,1973-06-13
39.60238,-94.40015,2014-07-11
39.2475,-94.271,2012-05-19
39.7557,-92.9282,2004-11-21
37.87153,-93.82087,2005-11-18
38.7437,-94.2633,1983-05-15
38.16811,-92.79309,1973-07-01
38.56724,-92.07335,1999-06-30
38.93704,-92.32704,2000-05-01
36.8133,-93.8232,2004-12-06
36.7279,-93.6383,2008-07-04
39.08817,-92.31901,2004-07-13
38.9099,-92.36771,2008-01-20
38.485,-92.225,2014-04-27
38.4125,-92.1855,2020-05-14
39.3875,-94.43649,1996-06-08
38.62,-91.96238,2004-12-06
38.04414,-92.97639,1986-06-15
38.586,-94.286,1983-10-15
38.397,-94.332,1988-12-14
38.3905,-94.352,1989-10-13
38.46156,-94.14297,2020-07-23
37.664,-93.684,2007-04-15
39.502,-94.29428,2018-01-29
38.81124,-92.59781,1975-10-15
37.93125,-91.33569,1997-08-15
38.11203,-91.1569,2004-12-05
38.2081,-91.16042,2009-10-15
37.99225,-91.42575,2010-06-01
37.99211,-91.42499,2022-07-05
37.63169,-91.41383,2005-04-15
39.859,-94.856,2007-07-17
30.46825,-89.6918,1997-10-12
34.31605,-89.845,1997-10-16
33.50025,-88.40335,1978-08-06
32.2714,-88.7496,1975-08-14
30.38345,-88.72985,2001-09-08
32.40191,-90.19371,1979-10-10
30.2464,-89.6111,1975-07-01
30.97675,-89.0338,2005-01-13
31.39275,-91.08505,1979-11-28
32.036,-88.77015,1987-10-10
33.56555,-90.8022,2005-01-30
33.10925,-89.59135,1950-01-01
31.1603,-90.71574,1973-01-01
32.036,-88.77015,1987-10-10
32.1806,-88.864,2004-06-15
32.09515,-88.68893,2010-10-21
32.3372,-88.74805,1977-04-30
32.31255,-88.65135,1981-08-15
32.51638,-88.47103,2022-01-07
46.05292,-112.571,1988-12-15
47.62167,-115.3903,2004-03-14
47.70667,-104.1922,1979-12-31
46.02962,-113.1198,1991-10-11
47.66724,-108.6873,2011-01-08
46.01833,-110.3308,1989-05-20
46.97694,-113.8381,1977-07-14
46.76389,-110.7781,2010-05-29
45.12266,-111.563,1978-10-21
48.27011,-115.6418,1978-07-04
46.76472,-111.8861,1977-08-16
46.24,-111.75,2019-03-09
46.18694,-113.6925,1994-09-30
48.36139,-113.1236,1982-10-02
45.22417,-111.125,1993-06-03
45.14665,-111.0834,1993-07-03
45.7922,-111.3637,2015-11-26
45.61331,-110.7897,2016-05-30
48.68,-113.82,2003-06-18
46.30766,-113.1424,2010-10-22
47.07444,-111.9625,1981-12-20
47.04333,-112.7031,1982-06-30
47.07954,-112.5649,1990-11-10
46.83285,-112.702,1994-07-12
47.12806,-111.9094,2004-01-18
46.59692,-110.6268,2012-12-02
47.43904,-115.6545,2020-04-15
47.03222,-114.0906,1989-07-13
47.06032,-114.0717,2004-07-20
46.75889,-114.08,2005-01-23
46.96508,-114.0725,2006-09-13
46.5252,-113.5911,2012-07-20
46.93335,-113.8334,2018-06-19
45.66722,-110.8069,2001-08-22
45.82285,-114.0125,2005-09-20
48.03278,-105.8642,1984-10-27
47.25335,-114.45,2017-12-01
45.9754,-112.4554,2007-08-15
47.60413,-113.7593,2010-03-20
47.17833,-111.9744,1982-03-14
45.28074,-109.5528,2012-06-30
46.48392,-111.2644,2012-11-24
45.0262,-106.8331,2007-01-15
45.3705,-112.9707,2012-06-24
36.09945,-80.7704,1971-10-01
36.21335,-78.09365,1983-11-15
35.1685,-82.488,2011-09-10
35.5131,-83.5582,1975-07-12
36.38287,-80.46865,1999-01-16
36.48615,-80.375,2007-05-10
35.2256,-80.26915,1994-11-30
35.18637,-78.63611,1976-11-15
35.451,-82.287,1991-03-15
34.5287,-79.26708,2015-10-13
35.5605,-83.5214,1998-01-05
35.33783,-83.52992,2020-01-31
36.31126,-81.30889,1978-08-24
36.0055,-81.08335,2019-11-18
36.134,-80.66,1976-12-12
47.57549,-144.0265,2012-09-16
47.98521,-113.9818,2019-06-12
35.0554,-79.88049,2008-10-18
35.56577,-79.75537,2012-08-17
35.28195,-82.39165,2011-10-04
36.31625,-79.03025,1997-11-15
34.3924,-77.7485,1998-03-31
36.3715,-76.29115,1982-10-01
36.2058,-78.968,2004-05-12
34.6894,-77.2914,1965-10-01
36.0089,-77.90525,1979-07-18
35.8934,-81.98335,2000-09-09
35.2483,-83.28265,1973-10-01
35.5311,-78.4048,2002-07-14
35.211,-83.007,2005-07-02
35.10486,-83.23206,2002-12-07
30.0326,-83.52959,2015-06-29
35.892,-82.829,2005-07-05
35.7695,-82.87408,2012-01-22
35.85107,-82.05008,2009-09-30
35.30773,-79.75644,1990-06-30
35.4449,-80.0616,2004-06-12
35.31924,-80.03551,2010-12-04
35.43787,-80.69763,2011-10-24
35.25048,-79.86721,2014-04-15
35.35636,-80.01653,2014-11-08
35.31331,-80.00272,2015-09-24
35.46955,-80.08778,2015-10-25
35.24749,-79.97967,2020-06-18
34.50917,-77.53445,1983-10-02
34.7576,-77.5873,1987-07-15
34.53784,-77.50434,1999-07-16
34.40434,-77.23759,2005-02-10
36.13009,-79.1514,2022-07-01
35.18083,-79.21278,1995-10-14
35.33975,-82.443,1983-04-15
35.89305,-83.26097,2005-12-02
35.42525,-77.67995,1968-10-16
35.91965,-80.6282,1977-08-15
35.87885,-80.2068,1998-11-15
35.1312,-79.11128,1989-08-09
34.79914,-77.10508,1977-05-21
35.94585,-81.7418,1998-09-09
35.7909,-82.4614,1986-09-16
35.998,-76.946,1989-11-11
35.88561,-81.92929,2010-11-09
36.3461,-81.38915,1987-03-22
36.42315,-81.56219,2008-07-21
35.95865,-81.95195,2011-06-17
